Top pages,Clicks,Impressions,CTR,Position
https://nationalactionnetwork.net/newnews/rev-al-sharpton-and-national-action-network-applaud-the-reintroduction-of-the-john-r-lewis-voting-rights-act-at-pivotal-point-for-democracy/,0,68,0%,7.26
https://nationalactionnetwork.net/video/abcs-qthis-weekq-with-george-stephanopoulos-round-table-obamas-first-year/,0,68,0%,49.04
https://nationalactionnetwork.net/video/strange-items-in-rand-paul-presidential-store/,0,68,0%,53.04
https://nationalactionnetwork.net/triumph-2018/,0,67,0%,40.31
https://nationalactionnetwork.net/newnews/join-the-fight-fearless-fund-atl-sept-26-2023-9am/,0,67,0%,59.75
https://nationalactionnetwork.net/press/page/50/,0,66,0%,15.14
https://nationalactionnetwork.net/uncategorized/tomorrow-rev-sharpton-nan-kick-off-juneteenth-weekend-with-oldest-tulsa-race-massacre-survivor-at-house-of-justice/,0,66,0%,39.95
https://nationalactionnetwork.net/newnews/nan-atl-thanksgiving-away-today-tomorrow-join-us/,0,66,0%,59.68
https://nationalactionnetwork.net/newnews/saturday-rev-al-sharpton-to-lead-community-prayer-in-support-of-manhattan-district-attorney-alvin-bragg-at-nan-house-of-justice-following-guilty-donald-trump-verdict/,0,66,0%,60.65
https://nationalactionnetwork.net/category/hardy/,0,65,0%,18.03
https://nationalactionnetwork.net/newnews/rev-sharpton-hosts-new-york-city-leaders-to-commemorate-hakeem-jeffries-day-at-house-of-justice-as-longtime-nan-ally-and-incoming-house-democratic-leader-set-to-speak-at-rally/,0,65,0%,29.31
https://nationalactionnetwork.net/newnews/following-the-police-killing-of-george-floyd-in-minneapolis-rev-al-sharpton-gwen-carr-eric-garners-mother-participate-in-phone-call-with-his-family-to-pledge-support/,0,64,0%,17.23
https://nationalactionnetwork.net/newnews/today-rev-al-sharpton-to-march-with-vp-harris-in-selma-to-commemorate-59th-anniversary-of-bloody-sunday/,0,64,0%,25.7
https://nationalactionnetwork.net/uncategorized/join-rev-al-sharpton-for-politics-nation-this-weekend/,0,63,0%,14.76
https://nationalactionnetwork.net/newnews/nan-to-celebrate-launch-of-the-black-news-channel/,0,63,0%,25.86
https://nationalactionnetwork.net/capitol/putting-a-face-on-domestic-violence-by-janaye-ingram/,0,62,0%,27.82
https://nationalactionnetwork.net/featured/the-family-of-denise-gay-councilman-williams-kirsten-john-foy/,0,62,0%,37.68
https://nationalactionnetwork.net/newnews/trailer-for-rev-al-sharpton-documentary-loudmouth-airs-on-ny1/,0,62,0%,42.1
https://nationalactionnetwork.net/newnews/the-city-of-minneapolis-reached-a-27m-settlement-with-george-floyds-family/,0,62,0%,54.44
https://nationalactionnetwork.net/ida/,0,61,0%,26.39
https://nationalactionnetwork.net/nans-virtual-convention/,0,61,0%,33.31
https://nationalactionnetwork.net/featured/statement-by-rev-al-sharpton-on-the-brooklyn-district-attorneys-office-securing-an-indictment-in-the-case-of-chanel-petro-nixon/,0,61,0%,33.93
https://nationalactionnetwork.net/featured-videos/page/4/,0,60,0%,22.33
https://nationalactionnetwork.net/rev/obama-carter-and-race/,0,60,0%,27.87
http://nationalactionnetwork.net/wp-content/uploads/2016/12/March-on-Washington-Bus-Registration-Sign-up-Responses.xlsx,0,60,0%,28.52
https://nationalactionnetwork.net/newnews/today-rev-al-sharpton-to-deliver-keynote-address-at-conference-of-national-black-churchs-leadership-recognition-awards/,0,60,0%,28.8
https://nationalactionnetwork.net/rev/from-rodney-king-to-trayvon-martin-lets-not-miss-another-opportunity-to-progress/,0,60,0%,30.1
https://nationalactionnetwork.net/chapter/newton-county-nan-youth-wins-young-dreamer-award/,0,60,0%,32.77
https://nationalactionnetwork.net/newnews/nan-to-hold-livestream-census-report-with-nyc-census-director-julie-menin/,0,59,0%,16.15
https://nationalactionnetwork.net/newnews/rev-al-sharpton-to-deliver-eulogy-for-ajike-aj-owens-at-familys-request-as-attorney-ben-crump-to-issue-national-call-for-justice-2/,0,59,0%,22.24
https://nationalactionnetwork.net/chapternews/page/7/,0,59,0%,24.15
https://nationalactionnetwork.net/newnews/wait-civil-rights-groups-sued-for-discriminating-against-black-owned-media/,0,58,0%,11.55
https://nationalactionnetwork.net/newnews/nan-distributes-65000-meals-in-harlem-the-bronx-with-care-and-hutchins-family-foundation/,0,58,0%,13.14
https://nationalactionnetwork.net/uncategorized/rev-al-sharpton-responds-to-buffalo-shooters-guilty-plea-for-murdering-10-black-people-at-a-grocery-store-in-may/,0,58,0%,30.95
https://nationalactionnetwork.net/newnews/rev-al-sharpton-to-deliver-eulogy-this-friday-for-jacksonville-shooting-victim-angela-carr-attorney-ben-crump-to-deliver-national-call-for-justice/,0,58,0%,50.21
https://nationalactionnetwork.net/newnews/honoring-women-of-excellence-power-nan-las-vegas/,0,57,0%,13.21
https://nationalactionnetwork.net/newnews/statement-from-rev-sharpton-on-michael-bloombergs-apology-for-stop-and-frisk-policing/,0,57,0%,22.67
https://nationalactionnetwork.net/video/nans-youth-huddle-virtual-episode-4-nan-youth-huddle-episode-4-justice-covid-with-shaun-king-farrah-gray-emerald-snipes-and-marquese-avarett/,0,57,0%,24.42
https://nationalactionnetwork.net/youth/,0,57,0%,35.77
https://nationalactionnetwork.net/newnews/rev-sharpton-discusses-civil-rights-progress-since-mlk-assassination/,0,56,0%,10.66
https://nationalactionnetwork.net/featured/national-action-network-leadership-holds-a-press-conference-at-city-hall-in-north-charleston-south-carolina-to-demand-that-the-confederate-flag-be-removed/,0,56,0%,17.77
https://nationalactionnetwork.net/newnews/six-years-after-the-police-killing-of-eric-garner-the-garner-family-to-join-rev-sharpton-at-the-house-of-justice/,0,56,0%,28.96
https://nationalactionnetwork.net/press/national-action-networks-tamika-d-mallory-naacps-marvin-bing-to-lead-community-walk-through-harlem-thursday-to-raise-awareness-about-stop-frisk/,0,56,0%,42.12
https://nationalactionnetwork.net/newnews/rev-al-sharpton-discusses-his-new-book-rise-up-on-morning-joe/,0,55,0%,24.47
https://nationalactionnetwork.net/newnews/singer-roberta-flack-kicks-off-donation-drive-for-funeral-of-bx-teen-killed-by-cop/,0,55,0%,65.89
https://nationalactionnetwork.net/newnews/statement-from-national-action-network-nan-women-leaders-support-joy-ann-reid/,0,54,0%,9.81
https://nationalactionnetwork.net/newnews/rev-al-sharpton-joins-civil-rights-leaders-to-meet-with-president-joe-biden-and-vice-president-kamala-harris-on-voting-rights-and-criminal-justice-reform-at-the-white-house/,0,54,0%,11.94
https://nationalactionnetwork.net/press../page/15/,0,54,0%,14.33
https://nationalactionnetwork.net/newnews/reverend-al-sharpton-holds-eight-minutes-and-46-seconds-of-silence-on-politics-nation/,0,54,0%,20.33
https://nationalactionnetwork.net/newnews/sharpton-takes-on-his-critics/,0,54,0%,30
https://nationalactionnetwork.net/newnews/rev-al-sharpton-to-join-the-family-of-korryn-gaines-attorney-j-wyndal-gordon-and-community-leaders-to-provide-reaction-following-hearing-on-wrongful-death-settlement/,0,54,0%,37.15
https://nationalactionnetwork.net/newnews/rev-al-sharpton-commercial-to-begin-airing-in-new-york-on-national-cable-television-stations-to-get-out-the-vote/,0,53,0%,18.66
https://nationalactionnetwork.net/featured/sharpton-keynotes-nan-san-diego-installation-rally-with-rev-shane-harris/,0,53,0%,31.45
https://nationalactionnetwork.net/mom/videos/page/43/,0,52,0%,8.94
https://nationalactionnetwork.net/press.../page/23/,0,52,0%,20.33
https://nationalactionnetwork.net/newnews/rev-al-sharpton-commemorates-second-anniversary-of-buffalo-mass-shooting-that-left-10-black-people-dead/,0,52,0%,28.46
https://nationalactionnetwork.net/press../page/30/,0,52,0%,31.33
https://nationalactionnetwork.net/press.../page/42/,0,52,0%,33.44
https://nationalactionnetwork.net/chapter/port-st-lucie-fl-town-hall-discussion-w-dr-michael-eric-dyson-1114/,0,51,0%,25.78
https://nationalactionnetwork.net/newnews/monday-rev-al-sharpton-michael-steele-to-hold-a-press-conference-in-baltimore-to-address-trumps-remarks-bi-partisan-outrage-in-the-black-community/,0,51,0%,27.08
https://nationalactionnetwork.net/newnews/bron-presents-a-new-documentary-called-loudmouth-at-the-2022-marthas-vineyard-african-american-film-festival/,0,51,0%,32.18
https://nationalactionnetwork.net/newnews/operation-feed-harlem-nan-meal-distributes-just-under-one-million-meals/,0,50,0%,24.58
https://nationalactionnetwork.net/featured/tv-one-partners-with-national-action-network-nan-and-reverend-al-sharpton-to-premiere-first-ever-television-airing-of-the-triumph-awards/,0,50,0%,29.44
https://nationalactionnetwork.net/newnews/rev-al-sharpton-to-deliver-eulogy-for-ajike-aj-owens-at-familys-request-as-attorney-ben-crump-to-issue-national-call-for-justice/,0,50,0%,29.5
https://nationalactionnetwork.net/newnews/alexis-mcgill-johnson-planned-parenthood-action-fund-president-to-speak-at-the-national-action-network-house-of-justice-this-saturday-in-wake-of-draft-supreme-court-opinion-to-overturn-roe-v-wade/,0,50,0%,48.88
https://nationalactionnetwork.net/uncategorized/nan-year-in-review-2022/,0,49,0%,9.14
https://nationalactionnetwork.net/chapternews/page/22/,0,49,0%,28.76
https://nationalactionnetwork.net/rev/judge-sotomayor/,0,49,0%,31.88
https://nationalactionnetwork.net/newnews/rev-al-sharpton-calls-on-biden-administration-to-immediately-arrange-prayer-visit-to-brittney-griner-in-jail/,0,49,0%,41.16
https://nationalactionnetwork.net/new/events/nan-atlanta-thanksgiving-food-box-giveaway/,0,49,0%,50.49
https://nationalactionnetwork.net/newnews/sharptons-reclaim-the-dream-event-brings-thousands-to-honor-mlk/,0,48,0%,8.42
https://nationalactionnetwork.net/newnews/happening-soon-vice-president-kamala-harris-joins-rev-al-sharpton-on-keepin-it-real/,0,48,0%,27.71
https://nationalactionnetwork.net/featured/us-senator-al-franken-senator-kirsten-gillibrand-senator-charles-schumer-join-rev-al-sharpton-for-day-2-of-nans-legislative-policy-conference/,0,48,0%,29.06
https://nationalactionnetwork.net/newnews/press-release-urge-for-intervention-comes-as-congressional-republicans-block-40-million-in-aid-to-haiti-as-crisis-rages-on/,0,48,0%,30
https://nationalactionnetwork.net/chapter/nan-sacramento-chapter-partners-with-lyft-and-sacramento-food-bank-to-help-deliver-resources-during-covid-19/,0,48,0%,50.77
https://nationalactionnetwork.net/news/page/6/,0,47,0%,6.04
https://nationalactionnetwork.net/new/events/nan-youth-huddle-2-2020-07-13/,0,47,0%,9.49
https://nationalactionnetwork.net/newnews/rev-sharpton-nan-in-partnership-with-world-central-kitchen-turn-nan-sites-into-community-kitchens-to-deliver-thousands-of-meals/,0,47,0%,12.04
https://nationalactionnetwork.net/newnews/the-historic-march-on-for-voting-rights-to-take-place-on-58th-anniversary-of-mlks-march-on-washington-on-saturday-august-28-2021/,0,47,0%,23.53
https://nationalactionnetwork.net/newnews/epa-chief-michigan-governor-asked-to-resign-over-flint-water-crisis/,0,47,0%,24.64
https://nationalactionnetwork.net/media/photos/nggallery/keepers-of-the-dream/keepers-of-the-dream-2017,0,47,0%,32.83
https://nationalactionnetwork.net/featured/newly-elected-new-york-city-council-speaker-corey-johnson-to-appear-at-nans-house-of-justice-saturday-to-thank-the-community-rev-al-sharpton-2/,0,47,0%,58.91
https://nationalactionnetwork.net/video/charter-ceo-tom-rutledge-joined-nan-in-announcing-memorandum-of-understanding/,0,47,0%,59.04
https://nationalactionnetwork.net/newnews/friday-rev-al-sharpton-to-join-the-family-of-george-floyd-attorney-ben-crump-and-the-legal-team-to-provide-reaction-to-the-sentencing-of-derek-chauvin-provide/,0,47,0%,59.26
https://nationalactionnetwork.net/newnews/rev-al-sharpton-nan-tell-corporate-america-to-expect-blacklash-if-they-back-out-of-dei-commitments-after-affirmative-action-ruling/,0,46,0%,5.52
https://nationalactionnetwork.net/newnews/rev-sharpton-interviews-magic-johnson-and-rafael-martinez-on-politicsnation/,0,46,0%,12
https://nationalactionnetwork.net/newnews/join-us-this-christmas-at-our-national-action-network-annual-holiday-event/,0,46,0%,12.5
https://nationalactionnetwork.net/newnews/images-from-reverend-al-sharpton-civil-rights-leaders-and-clergy-visit-to-haitian-refugee-site/,0,46,0%,20.67
https://nationalactionnetwork.net/about/health-equity/page/2/,0,46,0%,22.43
https://nationalactionnetwork.net/newnews/saturday-two-of-the-exonerated-five-to-appear-at-nans-house-of-justice-to-detail-the-moment-they-saw-donald-trump-get-arraigned/,0,46,0%,27.65
https://nationalactionnetwork.net/press/al-sharptons-qthe-education-superhighwayq-to-premiere-november-20/,0,46,0%,34.85
https://nationalactionnetwork.net/uncategorized/morning-joes-joe-scarborough-instagram-post-to-rev-al-sharpton/,0,46,0%,43.24
https://nationalactionnetwork.net/newnews/essence-announces-2020-presidential-candidates-cory-booker-pete-buttigieg-kamala-harris-beto-orourke-and-elizabeth-warren-to-speak-at-the-25th-anniversary-essence-festival-in-new-orleans/,0,46,0%,59.93
https://nationalactionnetwork.net/newnews/breonnataylor-sayhername-protectblackwomen/,0,46,0%,60.33
https://nationalactionnetwork.net/newnews/bill-cosby-john-legend-headline-sharptons-dream-awards-banquet/,0,46,0%,64.35
https://nationalactionnetwork.net/newnews/rev-sharpton-breaks-down-calls-for-defunding-the-police/,0,45,0%,7.71
https://nationalactionnetwork.net/featured/testimony-to-the-democratic-national-committee-by-michael-a-hardy-general-counsel-and-executive-vice-president-of-the-national-action-network-june-17-2016/,0,45,0%,9.22
https://nationalactionnetwork.net/newnews/rev-al-sharpton-at-essencefest/,0,45,0%,15.47
https://nationalactionnetwork.net/newnews/nan-georgia-chapter-leads-peaceful-rally-for-the-removal-of-confederate-statue/,0,45,0%,20.53
https://nationalactionnetwork.net/newnews/rev-al-sharpton-attorney-ben-crump-family-of-ruth-whitfield-to-gather-for-funeral-of-buffalo-mass-shooting-victim/,0,45,0%,24.58
https://nationalactionnetwork.net/chapter/open-letter-to-gov-newsom-in-support-of-school-choice/,0,45,0%,27.78
https://nationalactionnetwork.net/newnews/rev-sharpton-to-give-keynote-speech-at-the-rainbow-push-coalitions-saturday-morning-forum/,0,45,0%,28.44
https://nationalactionnetwork.net/newnews/rev-al-sharpton-to-deliver-eulogy-for-brianna-grier-who-died-after-falling-from-open-police-vehicle-in-georgia-at-request-of-her-family/,0,45,0%,33.38
https://nationalactionnetwork.net/chapter/nan-los-angeles-legal-night/,0,44,0%,10.77
https://nationalactionnetwork.net/chapter/nan-across-america-10-27-11/,0,44,0%,11.43
https://nationalactionnetwork.net/locations/nans-newark-tech-world/,0,44,0%,13.27
https://nationalactionnetwork.net/press/on-anniversary-of-malcolm-xs-assasination-student-malcolm-xavier-combs-to-be-joined-by-ny-elected-officials-and-nan-leadership-for-rally-at-school/,0,44,0%,19.43
https://nationalactionnetwork.net/newnews/heads-of-black-civil-rights-religious-organizations-encourage-communities-to-stay-at-home/,0,44,0%,33.48
https://nationalactionnetwork.net/press/national-action-network-michigan-civil-rights-leader-rev-charles-williams-ii-heads-to-saginaw-for-answers-and-action-58-days-later/,0,44,0%,35.14
https://nationalactionnetwork.net/chapter/register-for-the-national-action-network-ohio-conference/,0,44,0%,45.43
https://nationalactionnetwork.net/newnews/sat-rev-al-sharpton-to-put-nba-on-notice-about-suns-owner-robert-sarver-during-his-weekly-live-radio-and-tv-broadcast-at-the-house-of-justice/,0,44,0%,49.32
https://nationalactionnetwork.net/featured/rev-al-sharpton-statement-on-reported-salary-increase-for-nypd-officer-who-killed-eric-garner/,0,44,0%,55.52
https://nationalactionnetwork.net/newnews/tomorrow-rev-sharpton-to-stand-with-100-black-men-of-america-as-they-picket-bill-ackmans-office/,0,43,0%,19
https://nationalactionnetwork.net/newnews/president-joe-biden-to-join-rev-al-sharpton-national-action-network-for-annual-mlk-day-breakfast-in-washington-d-c/,0,43,0%,23.49
https://nationalactionnetwork.net/rev/i-wish-i-could-vote-but-i-simply-cant-afford-to/,0,43,0%,25.77
https://nationalactionnetwork.net/newnews/nan-2018-convention-is-biggest-in-history-see-here-news-coverage/,0,43,0%,29.98
https://nationalactionnetwork.net/convention-2015/,0,43,0%,30.35
https://nationalactionnetwork.net/newnews/nan-youth-huddle-goes-virtual-beginning-with-a-covid-19-conversation-series/,0,43,0%,69.65
https://nationalactionnetwork.net/newnews/nan-buffalo-_-debate-watch-party/,0,42,0%,8.81
https://nationalactionnetwork.net/newnews/video-archives/,0,42,0%,19.26
https://nationalactionnetwork.net/featured/rev-al-sharpton-to-deliver-key-sermon-at-the-historic-brown-chapel-a-m-e-in-selma-alabama-to-commemorate-the-50th-anniversary-of-the-selma-to-montgomery-marches-and-signing-of-the-voting-rights-act/,0,42,0%,22.45
https://nationalactionnetwork.net/featured/in-an-african-american-city-black-clout-wanes/,0,42,0%,22.52
https://nationalactionnetwork.net/nan-mlk-breakfast-2020/,0,42,0%,24.45
https://nationalactionnetwork.net/newnews/president-biden-to-join-keepin-it-real-with-rev-al-sharpton-on-mlk-day-to-discuss-key-issues-facing-black-americans/,0,42,0%,24.79
https://nationalactionnetwork.net/newnews/sat-at-national-action-network-eric-adams-and-alvin-bragg-to-make-first-appearances-before-a-major-black-organization-since-declared-democratic-elect-for-mayor-and-manhattan-da/,0,42,0%,27.95
https://nationalactionnetwork.net/newnews/rev-al-sharpton-slams-harsh-sentence-on-brittney-griner-by-russian-authorities/,0,42,0%,37.52
https://nationalactionnetwork.net/new/events/the-rally-for-markeis-mcglockton/,0,42,0%,38.21
https://nationalactionnetwork.net/newnews/rev-sharpton-to-appear-on-revolt-tv-town-hall-to-discuss-coronavirus-and-the-state-of-black-america/,0,42,0%,63.1
https://nationalactionnetwork.net/justicecaravan/,0,41,0%,15.93
https://nationalactionnetwork.net/news/mlk-day-2018/,0,41,0%,52.34
https://nationalactionnetwork.net/press/kirsten-john-foy-michael-a-hardy-to-host-top-nypd-brass-at-house-of-justice/,0,40,0%,42.73
https://nationalactionnetwork.net/new/events/god-in-the-ghetto-racism-religion-the-black-church/,0,40,0%,55.67
https://nationalactionnetwork.net/featured/president-does-a-big-shout-out-to-nans-president-founder/,0,39,0%,7.44
https://nationalactionnetwork.net/featured/rev-charles-williams-ii-president-of-michigan-chapter-of-nan-and-congressman-john-conyers-jr-at-nan-detroits-saturday-morning-rally-this-past-weekend/,0,39,0%,11.33
https://nationalactionnetwork.net/newnews/ready-to-make-an-impact-we-need-passionate-canvassers-to-spread-the-word-and-mobilize-voters-for-the-upcoming-election/,0,39,0%,12.1
https://nationalactionnetwork.net/newnews/rev-al-sharptons-spring-speaking-schedule-to-include-cambridge-union-and-commencement-addresses-at-prominent-hbcus-two-of-which-will-give-him-honorary-degrees/,0,39,0%,15.54
https://nationalactionnetwork.net/newnews/community-legal-forum/,0,39,0%,18.18
https://nationalactionnetwork.net/video/glozell-green-on-making-it-in-the-digital-age/,0,39,0%,45.08
https://nationalactionnetwork.net/locations/the-j-spot-comedy-club/,0,38,0%,14.79
https://nationalactionnetwork.net/newnews/rev-sharpton-rev-calvin-butts-convene-meeting-between-dr-fauci-and-nations-top-black-clergy/,0,38,0%,22.37
https://nationalactionnetwork.net/rev-sharpton-marches-with-democratic-candidates-in-honor-of-55th-anniversary-of-the-selma-march/,0,38,0%,25.68
https://nationalactionnetwork.net/newnews/thursday-over-one-hundred-black-pastors-will-join-rev-al-sharpton-the-family-of-ahmaud-arbery-lawyers-for-a-wall-of-prayer-in-front-of-glynn-county-courthouse/,0,38,0%,35.55
https://nationalactionnetwork.net/capitol/priorities-defined-by-janaye-ingram/,0,38,0%,41.18
https://nationalactionnetwork.net/new/events/register-for-the-national-action-network-ohio-conference/,0,38,0%,41.76
https://nationalactionnetwork.net/press/a-historic-conference-of-national-black-churches-cnbc-convenes-in-florida-forming-the-largest-collective-of-black-ecumenical-leaders-in-the-nation-to-address-crucial-issues-in-the-african-american-com/,0,38,0%,49.97
https://nationalactionnetwork.net/newnews/rev-sharpton-to-interview-former-nfl-star-jim-brown/,0,37,0%,10.19
https://nationalactionnetwork.net/locations/dr-king-statue/,0,37,0%,13.78
https://nationalactionnetwork.net/newnews/rev-sharpton-and-nan-to-pay-for-funeral-of-pregnant-woman-killed-by-police/,0,37,0%,29
https://nationalactionnetwork.net/newnews/rev-al-sharpton-documentary-loudmouth-screens-at-the-chicago-international-film-festival-on-oct-17/,0,37,0%,34.41
https://nationalactionnetwork.net/commitment-march-get-your-knee-off-our-necks/book-a-hotel-room-with-our-lodging-partners/,0,37,0%,49.14
https://nationalactionnetwork.net/resources-for-the-american-rescue-plan/,0,37,0%,59.3
https://nationalactionnetwork.net/newnews/rev-al-sharpton-to-deliver-keynote-address-at-young-leaders-conference-2019/,0,36,0%,14.75
https://nationalactionnetwork.net/newnews/rev-sharpton-nan-give-statement-on-the-george-floyd-justice-in-policing-act/,0,36,0%,15.22
https://nationalactionnetwork.net/youth-huddle/page/2/,0,36,0%,19.17
https://nationalactionnetwork.net/newnews/2021-emergency-convening-congressional-black-caucus/,0,36,0%,25.11
https://nationalactionnetwork.net/video/glenn-beck-on-dr-king-and-reclaiming-the-dream/,0,36,0%,27.03
https://nationalactionnetwork.net/rev/the-reviews-are-in-oscars-viewership-was-down/,0,36,0%,37.47
https://nationalactionnetwork.net/news/page/92/,0,36,0%,44.31
https://nationalactionnetwork.net/newnews/rev-al-sharpton-top-civil-rights-leaders-call-on-nfl-commissioner-roger-goodell-to-meet-in-the-wake-of-brian-flores-lawsuit-and-racial-discrimination-in-the-nfl/,0,36,0%,66.61
https://nationalactionnetwork.net/newnews/rev-al-sharpton-reacts-to-robert-sarver-decision-to-sell-ownership-stake-in-phoenix-suns-and-mercury/,0,36,0%,82.81
https://nationalactionnetwork.net/featured/join-rev-sharpton-tonight-to-wish-nan-chairman-rev-dr-w-franklin-richardson-ii-a-very-happy-40th-pastoral-anniv/,0,35,0%,5.31
https://nationalactionnetwork.net/locations/national-action-networks-house-of-justice/,0,35,0%,7.8
https://nationalactionnetwork.net/newnews/join-the-national-action-network-san-diego-for-the-next-general-membership-meeting-may-192016/,0,35,0%,12.57
http://nationalactionnetwork.net/wp-content/uploads/2014/05/VRAA-Issue-Brief.pdf,0,35,0%,16.11
https://nationalactionnetwork.net/featured/rev-al-sharpton-meets-with-clinton-and-sanders/,0,35,0%,28.03
https://nationalactionnetwork.net/newnews/statement-civil-rights-leader-rev-al-sharpton-responds-to-statements-by-defense-lawyer-about-intimidation-in-ga-courtroom/,0,35,0%,29.69
https://nationalactionnetwork.net/newnews/grand-jury-clears-nypd-officer-andrew-dunton-in-accidental-shooting-of-fellow-officer-omar-edwards/,0,35,0%,36.51
https://nationalactionnetwork.net/video/joe-biden-keynotes-nans-king-day-in-2014/,0,35,0%,37.09
https://nationalactionnetwork.net/newnews/rev-sharpton-delivers-eulogy-for-final-celebration-of-george-floyds-life/,0,35,0%,40.8
https://nationalactionnetwork.net/newnews/rev-al-sharpton-2nd-baptist-church-w-rev-dr-isaac-cole-on-monday-march-28th-with-my-latest-book-righteoustroublemakers/,0,35,0%,53.74
https://nationalactionnetwork.net/newnews/nan-nyc-chapter-slams-nypd-for-violent-police-attack-on-woman-in-central-harlem/,0,34,0%,11.15
https://nationalactionnetwork.net/newnews/rev-al-sharpton-calls-for-immediate-removal-of-robert-sarver-as-owner-of-the-phoenix-suns/,0,34,0%,14.24
https://nationalactionnetwork.net/newnews/rev-al-sharpton-urges-safety-for-election-workers-patience-as-polls-close-in-pivotal-2024-election/,0,34,0%,14.85
https://nationalactionnetwork.net/newnews/nan-house-of-justice/,0,34,0%,16.65
https://nationalactionnetwork.net/newnews/president-biden-comes-on-rev-al-sharptons-show-to-tell-black-america-he-has-their-back/,0,34,0%,25.24
https://nationalactionnetwork.net/newnews/join-us-on-a-virtual-call-with-rev-sharpton-this-thursday-6-pm-pst/,0,34,0%,29.65
https://nationalactionnetwork.net/new/events/saturday-action-rally-broadcast-with-rev-al-sharpton-2021-08-28/,0,34,0%,29.91
https://nationalactionnetwork.net/featured/nan-on-senate-judiciary-committees-vote-to-support-the-sentencing-reforms-corrections-act-of-2015/,0,34,0%,50.59
https://nationalactionnetwork.net/newnews/gwen-carr-nan-staff-distribute-meals-in-harlem/,0,34,0%,51.12
https://nationalactionnetwork.net/youth-move-huddle/nan-youth-huddle-representative-spreading-the-movement-in-togo-africa/,0,33,0%,10.48
https://nationalactionnetwork.net/chapternews/page/21/,0,33,0%,18.06
https://nationalactionnetwork.net/newnews/pre-order-rise-up-rev-sharptons-upcoming-book-is-a-timely-call-for-action/,0,33,0%,23.94
https://nationalactionnetwork.net/newnews/march-on-for-voting-rights-responds-to-john-lewis-voting-rights-advancement-act-introduction-in-the-house/,0,33,0%,26.42
https://nationalactionnetwork.net/newnews/real_sharpton-verified-my-new-book-righteoustroublemakers-is-out-visit-alsharptonbooks-com-to-order-now-or-get-your-copy-anywhere-books-are-sold/,0,33,0%,26.82
https://nationalactionnetwork.net/youth/nydaagv/,0,33,0%,29.94
https://nationalactionnetwork.net/72-days/,0,33,0%,33.06
https://nationalactionnetwork.net/chapter/tallahassee-national-action-in-action-radio-show-tuesdays-on-wtal-1450-am-400p-m/,0,33,0%,35.36
https://nationalactionnetwork.net/newnews/i-have-a-dream-speech/,0,33,0%,42.97
https://nationalactionnetwork.net/chapter/register-for-the-nan-southeast-regional-conference/,0,33,0%,49.58
https://nationalactionnetwork.net/newnews/nans-march-on-washington-featured-in-national-geographic/,0,33,0%,54.55
https://nationalactionnetwork.net/press/bill-cosby-john-legend-to-headline-national-action-network-14th-annual-keepers-of-the-dream-awards/,0,33,0%,59.39
https://nationalactionnetwork.net/newnews/nine-senior-biden-harris-administration-officials-set-to-take-part-in-2023-nan-annual-convention-in-new-york-city/,0,32,0%,9.47
https://nationalactionnetwork.net/newnews/chicago-tribune-article-by-darcel-rockett-on-loudmouth-the-new-film-about-the-activism-life-of-rev-al-sharpton-l-section-4-l-sunday-october-30-2022/,0,32,0%,17.5
https://nationalactionnetwork.net/media/photos/nggallery/main-album/rev-al-sharpton-and-civil-rights-leaders-meet-with-minority-leader-chuck-schumer-in-dc,0,32,0%,21.22
https://nationalactionnetwork.net/newnews/amid-the-coronavirus-pandemic-rev-sharpton-calls-upon-faith-leaders-to-discontinue-services-leading-into-easter/,0,32,0%,22.78
https://nationalactionnetwork.net/featured/ribbon-cutting-for-nans-annual-national-convention-to-feature-nyc-mayor-bill-de-blasio-ny-state-attorney-general-eric-schneiderman-new-york-state-comptroller-tom-dinapoli-others-who-will/,0,32,0%,28.56
https://nationalactionnetwork.net/newnews/on-the-eve-of-donald-trumps-tulsa-rally-rev-sharpton-to-deliver-a-keynote-address-to-tulsans-alongside-the-family-of-terence-crutcher-other-victims-of-police-brutality/,0,32,0%,35.44
https://nationalactionnetwork.net/newnews/on-the-eve-of-juneteenth-rev-al-sharpton-documentary-loudmouth-to-make-its-world-premiere-as-closing-night-screening-of-tribeca-film-festival-on-june-18/,0,32,0%,41.34
https://nationalactionnetwork.net/newnews/making-history-in-2020-rank-choice-voting-in-the-presidential-primaries/,0,32,0%,41.72
https://nationalactionnetwork.net/featured/nans-flint-chapter-led-by-michigan-state-nan-leader-rev-charles-williams-ii-to-call-for-mass-mobilization-in-washington-d-c-on-february-3-when-governor-rick-snyder-testifies-before-cong/,0,32,0%,50.06
https://nationalactionnetwork.net/featured/rev-shane-harris-san-diego-chapter-president-meets-former-president-bill-clinton-to-discuss-issues-that-affect-young-black-america/,0,32,0%,64.44
https://nationalactionnetwork.net/news/page/4/,0,31,0%,9.94
https://nationalactionnetwork.net/new/events/new-jersey-chapter-providing-meals-from-nan-newark-tech-world-2020-04-08/,0,31,0%,16.26
https://nationalactionnetwork.net/join-rev-al-sharpton-and-new-yorkers-for-the-birthday-salute-and-book-signing-celebrating-the-80th-birthday-of-rev-jesse-louis-jackson-sr/,0,31,0%,17.77
https://nationalactionnetwork.net/featured/common-standing-with-rev-sharpton-and-erica-garners-mom-esaw-snipes-at-the-funeral-for-erica-garner/,0,31,0%,22.03
